Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN32367,2,0,2,2,Meal_Plan_1,0,Room_Type_4,82,2018,10,9,Offline,0,0,0,99.96,0,Not_Canceled
INN05971,1,0,0,3,Meal_Plan_1,0,Room_Type_1,151,2018,1,19,Offline,0,0,0,80,0,Not_Canceled
INN02461,2,1,1,3,Meal_Plan_1,0,Room_Type_1,47,2018,3,28,Online,0,0,0,101.15,2,Not_Canceled
INN28140,2,0,2,5,Meal_Plan_1,0,Room_Type_4,72,2018,9,12,Online,0,0,0,149.4,0,Not_Canceled
INN00412,2,0,0,2,Meal_Plan_1,0,Room_Type_1,48,2018,11,4,Online,0,0,0,97.2,2,Not_Canceled
INN03450,2,0,1,2,Meal_Plan_1,0,Room_Type_1,3,2018,6,10,Offline,0,0,0,90.67,0,Not_Canceled
INN19431,2,0,0,3,Meal_Plan_1,0,Room_Type_1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN24124,2,0,1,1,Meal_Plan_1,0,Room_Type_4,35,2017,10,17,Online,0,0,0,113.85,1,Not_Canceled
INN07991,2,0,0,4,Meal_Plan_1,0,Room_Type_1,118,2018,5,11,Online,0,0,0,109.65,1,Not_Canceled
INN35268,2,0,2,3,Meal_Plan_1,0,Room_Type_1,137,2018,5,22,Online,0,0,0,79.72,1,Not_Canceled
INN09919,2,0,1,0,Not_Selected,0,Room_Type_1,33,2018,5,16,Online,0,0,0,116.1,1,Not_Canceled
INN00500,2,0,0,3,Meal_Plan_1,0,Room_Type_4,139,2018,2,11,Offline,0,0,0,62,1,Not_Canceled
INN00141,1,0,1,2,Meal_Plan_1,0,Room_Type_1,13,2018,5,9,Offline,0,0,0,90,0,Not_Canceled
INN17051,2,0,0,3,Meal_Plan_1,0,Room_Type_1,61,2018,11,23,Offline,0,0,0,75,1,Not_Canceled
INN32729,2,0,2,3,Meal_Plan_1,0,Room_Type_1,95,2018,4,30,Online,0,0,0,119.85,1,Not_Canceled
INN05697,2,0,0,2,Meal_Plan_1,0,Room_Type_4,43,2018,7,12,Online,0,0,0,149.4,1,Not_Canceled
INN14662,1,0,0,1,Meal_Plan_1,1,Room_Type_1,20,2018,11,29,Corporate,1,0,10,88,1,Not_Canceled
INN28683,2,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,11,26,Offline,0,0,0,80,0,Not_Canceled
INN06902,1,0,0,1,Meal_Plan_1,0,Room_Type_1,1,2018,5,31,Online,0,0,0,125,0,Not_Canceled
INN20700,1,0,0,4,Meal_Plan_1,0,Room_Type_4,92,2018,6,1,Online,0,0,0,132.6,2,Not_Canceled
INN22376,1,0,2,1,Meal_Plan_1,0,Room_Type_1,41,2018,3,13,Corporate,0,0,0,70.33,0,Not_Canceled
INN09436,2,0,2,1,Meal_Plan_1,0,Room_Type_1,3,2017,9,19,Corporate,0,0,0,120,0,Not_Canceled
INN06837,2,0,0,3,Meal_Plan_1,0,Room_Type_1,37,2018,10,13,Offline,0,0,0,105,0,Not_Canceled
INN16451,2,0,0,1,Meal_Plan_1,0,Room_Type_1,65,2017,10,16,Online,0,0,0,89.2,1,Not_Canceled
INN01754,2,0,1,3,Not_Selected,0,Room_Type_1,220,2018,10,20,Online,0,0,0,80.75,1,Not_Canceled
INN09830,1,0,0,1,Not_Selected,0,Room_Type_1,2,2018,4,16,Online,0,0,0,89,1,Not_Canceled
INN19728,1,0,2,0,Meal_Plan_1,0,Room_Type_1,3,2018,10,30,Online,0,0,0,150,2,Not_Canceled
INN08650,1,0,0,1,Meal_Plan_2,0,Room_Type_1,221,2018,8,12,Offline,0,0,0,73,0,Not_Canceled
INN08746,2,0,0,2,Meal_Plan_1,0,Room_Type_1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
INN01862,2,0,2,3,Not_Selected,0,Room_Type_2,34,2017,10,15,Online,0,0,0,94.3,0,Not_Canceled
INN12647,1,0,0,3,Meal_Plan_1,0,Room_Type_1,64,2018,5,17,Corporate,0,0,0,130,0,Not_Canceled
INN12126,1,0,0,2,Meal_Plan_1,0,Room_Type_1,35,2017,10,8,Online,0,0,0,94.05,1,Not_Canceled
INN27241,1,0,0,1,Meal_Plan_1,0,Room_Type_1,16,2018,6,16,Corporate,0,0,0,95,0,Not_Canceled
INN13184,2,0,0,3,Meal_Plan_1,0,Room_Type_4,5,2018,4,21,Online,0,0,0,136,1,Not_Canceled
INN32817,0,2,2,1,Meal_Plan_1,0,Room_Type_2,104,2018,12,25,Online,0,0,0,91.6,2,Not_Canceled
INN22306,2,0,2,1,Meal_Plan_1,0,Room_Type_1,271,2018,12,3,Online,0,0,0,62.64,0,Not_Canceled
INN27272,1,0,0,3,Meal_Plan_2,0,Room_Type_1,88,2018,5,3,Offline,0,0,0,96,0,Not_Canceled
INN22526,1,0,0,1,Meal_Plan_1,0,Room_Type_1,3,2018,7,21,Corporate,0,0,0,67,0,Not_Canceled
INN03792,2,0,0,1,Meal_Plan_1,1,Room_Type_4,124,2018,8,4,Online,0,0,0,127.8,1,Not_Canceled
INN25000,2,0,0,1,Meal_Plan_2,0,Room_Type_1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN13189,2,0,0,3,Meal_Plan_1,0,Room_Type_4,59,2018,3,9,Online,0,0,0,87.3,1,Not_Canceled
INN09928,2,0,0,1,Meal_Plan_1,0,Room_Type_4,5,2018,6,11,Online,0,0,0,136,1,Not_Canceled
INN15527,2,0,0,3,Meal_Plan_1,0,Room_Type_1,27,2018,2,18,Online,0,0,0,93,1,Not_Canceled
INN17986,2,0,0,3,Meal_Plan_1,0,Room_Type_1,157,2018,12,8,Offline,0,0,0,68,0,Not_Canceled
INN08499,2,0,2,2,Meal_Plan_1,0,Room_Type_4,126,2018,1,8,Online,0,0,0,87,1,Not_Canceled
INN14374,2,0,1,1,Not_Selected,0,Room_Type_1,91,2018,4,9,Online,0,0,0,58.9,1,Not_Canceled
INN00161,2,0,2,2,Meal_Plan_1,0,Room_Type_1,62,2018,11,12,Online,0,0,0,105,2,Not_Canceled
INN09352,1,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,87,0,Not_Canceled
INN12253,1,0,0,1,Meal_Plan_1,1,Room_Type_1,12,2018,10,12,Corporate,1,0,2,67,0,Not_Canceled
INN24025,1,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,4,8,Offline,0,0,0,45,0,Not_Canceled
INN04478,3,0,2,1,Meal_Plan_1,0,Room_Type_4,91,2018,8,6,Online,0,0,0,152.1,0,Not_Canceled
INN10025,2,0,0,5,Meal_Plan_1,0,Room_Type_1,140,2017,12,29,Offline,0,0,0,70,0,Not_Canceled
INN10880,1,0,1,3,Meal_Plan_1,0,Room_Type_4,68,2017,11,30,Offline,0,0,0,60,1,Not_Canceled
INN33531,3,0,2,3,Meal_Plan_1,0,Room_Type_4,66,2017,11,26,Offline,0,0,0,90,1,Not_Canceled
INN08257,2,0,0,1,Not_Selected,0,Room_Type_1,29,2018,9,9,Online,0,0,0,139,2,Not_Canceled
INN20207,2,0,0,3,Meal_Plan_1,0,Room_Type_1,86,2017,12,30,Online,0,0,0,81.86,1,Not_Canceled
INN09996,2,0,2,1,Meal_Plan_1,0,Room_Type_1,55,2018,4,3,Offline,0,0,0,75,1,Not_Canceled
INN10271,2,0,0,3,Meal_Plan_1,0,Room_Type_1,42,2017,9,17,Online,0,0,0,111.6,3,Not_Canceled
INN17879,2,0,0,4,Meal_Plan_1,0,Room_Type_1,270,2018,4,20,Offline,0,0,0,80,0,Not_Canceled
INN18714,1,0,0,1,Meal_Plan_1,0,Room_Type_1,12,2017,11,25,Corporate,1,0,1,65,0,Not_Canceled
INN21791,2,0,0,4,Meal_Plan_1,0,Room_Type_4,24,2018,5,31,Online,0,0,0,104.61,1,Not_Canceled
INN12394,3,0,2,2,Meal_Plan_1,0,Room_Type_4,47,2018,4,10,Online,0,0,0,130.05,2,Not_Canceled
INN06792,2,0,0,2,Meal_Plan_1,0,Room_Type_1,68,2017,9,29,Offline,0,0,0,65,0,Not_Canceled
INN24368,2,0,0,3,Meal_Plan_1,0,Room_Type_1,104,2017,12,3,Offline,0,0,0,75,0,Not_Canceled
INN01563,1,0,1,0,Meal_Plan_1,0,Room_Type_4,125,2018,10,17,Online,0,0,0,132.3,2,Not_Canceled
INN04228,2,0,2,5,Meal_Plan_1,0,Room_Type_1,202,2018,6,20,Offline,0,0,0,80.24,0,Not_Canceled
INN35037,2,0,1,2,Meal_Plan_1,0,Room_Type_4,55,2018,9,2,Online,0,0,0,123.3,1,Not_Canceled
INN19484,1,0,2,1,Meal_Plan_1,0,Room_Type_1,131,2018,4,16,Online,0,0,0,81.3,0,Not_Canceled
INN24115,1,0,0,1,Not_Selected,0,Room_Type_1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled
INN35301,1,0,1,0,Meal_Plan_1,0,Room_Type_1,7,2017,11,16,Corporate,0,0,0,79,0,Not_Canceled
INN01388,2,0,0,3,Meal_Plan_1,0,Room_Type_1,26,2017,10,7,Online,0,0,0,114.67,2,Not_Canceled
INN29542,2,0,1,3,Meal_Plan_1,0,Room_Type_1,2,2017,8,17,Online,0,0,0,122,2,Not_Canceled
INN32064,2,0,0,2,Meal_Plan_1,0,Room_Type_1,15,2018,1,22,Online,0,0,0,80.3,1,Not_Canceled
INN02613,2,0,1,3,Not_Selected,0,Room_Type_1,87,2018,7,14,Online,0,0,0,94.5,1,Not_Canceled
INN24588,2,2,0,2,Not_Selected,0,Room_Type_6,39,2017,10,16,Online,0,0,0,156.6,1,Not_Canceled
INN08958,2,0,0,1,Meal_Plan_1,0,Room_Type_1,39,2018,12,27,Offline,0,0,0,65,1,Not_Canceled
INN12880,1,0,0,1,Meal_Plan_1,0,Room_Type_1,12,2018,6,8,Offline,0,0,0,90,1,Not_Canceled
INN15969,2,0,0,2,Meal_Plan_2,0,Room_Type_4,60,2018,9,29,Online,0,0,0,149.77,1,Not_Canceled
INN06669,3,0,1,3,Meal_Plan_1,0,Room_Type_4,106,2018,7,11,Online,0,0,0,139.95,2,Not_Canceled
INN35363,2,0,0,3,Meal_Plan_1,0,Room_Type_1,56,2018,12,8,Online,0,0,0,93.6,1,Not_Canceled
INN06118,2,0,0,3,Meal_Plan_1,0,Room_Type_1,41,2018,10,26,Online,0,0,0,132.67,2,Not_Canceled
INN35668,2,0,0,3,Meal_Plan_1,0,Room_Type_4,50,2018,5,17,Online,0,0,0,140.4,1,Not_Canceled
INN17685,2,1,1,2,Meal_Plan_1,0,Room_Type_1,111,2018,9,23,Online,0,0,0,154.5,3,Not_Canceled
INN30975,2,0,2,1,Not_Selected,0,Room_Type_1,43,2018,12,25,Online,0,0,0,88,2,Not_Canceled
INN05004,2,0,1,1,Meal_Plan_1,0,Room_Type_1,10,2018,8,13,Online,0,0,0,156,2,Not_Canceled
INN02848,2,0,0,4,Meal_Plan_1,0,Room_Type_1,98,2018,9,27,Offline,0,0,0,95,1,Not_Canceled
INN14033,2,0,0,3,Meal_Plan_1,0,Room_Type_1,12,2017,8,5,Corporate,0,0,0,65,0,Not_Canceled
INN15501,2,0,0,1,Meal_Plan_1,0,Room_Type_1,49,2018,9,2,Online,0,0,0,109.8,3,Not_Canceled
INN15966,2,0,0,3,Meal_Plan_1,0,Room_Type_1,8,2017,8,13,Online,0,0,0,90,2,Not_Canceled
INN19775,2,0,0,3,Meal_Plan_1,0,Room_Type_1,42,2017,10,13,Online,0,0,0,94.5,1,Not_Canceled
INN23673,1,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,7,23,Online,0,0,0,101.18,0,Not_Canceled
INN03254,2,0,2,5,Meal_Plan_1,0,Room_Type_4,133,2018,7,16,Online,0,0,0,114.63,1,Not_Canceled
INN20669,1,0,2,3,Meal_Plan_1,0,Room_Type_1,19,2018,11,6,Online,0,0,0,132.89,1,Not_Canceled
INN19562,2,0,2,1,Meal_Plan_1,0,Room_Type_1,170,2018,4,23,Offline,0,0,0,70,1,Not_Canceled
INN00434,2,0,0,3,Meal_Plan_1,0,Room_Type_1,10,2017,10,20,Online,0,0,0,126,1,Not_Canceled
INN26431,2,0,1,2,Meal_Plan_1,0,Room_Type_1,52,2017,12,28,Online,0,0,0,100.33,1,Not_Canceled
INN03924,1,0,1,3,Meal_Plan_1,0,Room_Type_4,58,2018,9,8,Offline,0,0,0,90.95,1,Not_Canceled
INN12517,2,0,1,3,Meal_Plan_1,0,Room_Type_1,89,2018,4,4,Online,0,0,0,82.45,0,Not_Canceled
INN11572,0,2,0,4,Meal_Plan_1,0,Room_Type_2,53,2018,11,29,Online,0,0,0,77.86,2,Not_Canceled
INN11682,2,0,2,3,Meal_Plan_2,0,Room_Type_1,35,2018,3,3,Online,0,0,0,118.1,2,Not_Canceled
INN30221,1,0,0,1,Meal_Plan_1,0,Room_Type_1,9,2018,3,30,Online,0,0,0,73.92,0,Not_Canceled
INN04251,2,0,1,2,Meal_Plan_1,0,Room_Type_1,5,2017,10,19,Offline,0,0,0,90,0,Not_Canceled
INN12523,2,0,2,2,Meal_Plan_1,0,Room_Type_4,16,2018,12,24,Online,0,0,0,98.6,1,Not_Canceled
INN04997,2,0,0,1,Meal_Plan_1,0,Room_Type_7,0,2018,3,9,Complementary,1,3,14,0,1,Not_Canceled
INN29992,2,0,0,2,Meal_Plan_1,0,Room_Type_1,86,2017,9,24,Offline,0,0,0,105,0,Not_Canceled
INN11806,2,0,2,3,Meal_Plan_1,0,Room_Type_1,214,2018,8,7,Online,0,0,0,90.95,1,Not_Canceled
INN07665,1,0,2,0,Not_Selected,0,Room_Type_1,8,2018,10,30,Online,0,0,0,110,1,Not_Canceled
INN08788,1,1,2,1,Not_Selected,0,Room_Type_1,6,2018,4,3,Offline,0,0,0,71.2,1,Not_Canceled
INN30722,2,0,0,1,Not_Selected,0,Room_Type_1,1,2018,1,28,Online,0,0,0,79,1,Not_Canceled
INN09212,2,0,2,3,Not_Selected,0,Room_Type_1,117,2018,6,9,Online,0,0,0,105.26,0,Not_Canceled
INN04571,2,0,1,3,Not_Selected,0,Room_Type_1,5,2018,9,8,Online,0,0,0,141.5,2,Not_Canceled
INN20101,3,0,2,2,Meal_Plan_1,0,Room_Type_4,69,2018,7,16,Online,0,0,0,139.5,3,Not_Canceled
INN34673,2,0,1,3,Meal_Plan_1,0,Room_Type_4,59,2018,9,5,Online,0,0,0,123.98,1,Not_Canceled
INN10060,2,0,0,5,Meal_Plan_1,0,Room_Type_1,36,2018,11,15,Online,0,0,0,64.67,1,Not_Canceled
INN04493,2,0,0,2,Meal_Plan_1,0,Room_Type_1,79,2017,11,13,Offline,0,0,0,75,0,Not_Canceled
INN09639,1,0,0,1,Meal_Plan_1,0,Room_Type_1,13,2018,6,23,Online,0,0,0,95,1,Not_Canceled
INN14341,2,0,2,1,Meal_Plan_1,0,Room_Type_2,2,2018,1,23,Online,0,0,0,78.52,0,Not_Canceled
INN14200,2,0,0,3,Meal_Plan_1,0,Room_Type_4,78,2018,9,1,Online,0,0,0,149.4,1,Not_Canceled
INN30396,2,0,1,2,Meal_Plan_1,0,Room_Type_1,16,2018,1,15,Online,0,0,0,98,1,Not_Canceled
INN27623,2,0,1,1,Not_Selected,1,Room_Type_1,91,2018,5,21,Online,0,0,0,125.1,0,Not_Canceled
INN26007,1,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,87,0,Not_Canceled
INN25625,2,0,0,1,Meal_Plan_1,0,Room_Type_1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
INN17317,2,0,0,3,Meal_Plan_1,0,Room_Type_4,95,2018,10,27,Online,0,0,0,104.4,1,Not_Canceled
INN01118,2,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,9,27,Corporate,0,0,0,160,0,Not_Canceled
INN28106,2,0,2,2,Meal_Plan_1,0,Room_Type_1,25,2018,3,11,Online,0,0,0,96,1,Not_Canceled
INN20667,2,0,0,2,Meal_Plan_2,0,Room_Type_1,102,2017,10,16,Offline,0,0,0,109,0,Not_Canceled
INN24348,1,0,2,2,Meal_Plan_1,0,Room_Type_1,116,2018,2,28,Online,0,0,0,0,0,Not_Canceled
INN07361,3,0,1,3,Meal_Plan_1,0,Room_Type_4,53,2018,8,25,Online,0,0,0,161.78,1,Not_Canceled
INN30372,2,0,1,3,Not_Selected,0,Room_Type_1,144,2018,6,27,Online,0,0,0,80.75,0,Not_Canceled
INN31988,2,0,0,1,Meal_Plan_1,1,Room_Type_1,1,2017,12,31,Online,0,0,0,135,1,Not_Canceled
INN10302,2,0,0,3,Meal_Plan_1,0,Room_Type_1,6,2018,2,4,Offline,0,0,0,66,0,Not_Canceled
INN33722,1,0,0,3,Meal_Plan_1,0,Room_Type_1,12,2018,10,25,Online,0,0,0,130,2,Not_Canceled
INN29573,1,0,0,2,Meal_Plan_1,0,Room_Type_1,8,2018,12,28,Corporate,1,6,58,65,2,Not_Canceled
INN10308,2,0,0,1,Meal_Plan_1,0,Room_Type_1,55,2018,10,29,Online,0,0,0,82.47,1,Not_Canceled
INN31342,1,2,1,1,Meal_Plan_1,1,Room_Type_5,3,2018,7,30,Complementary,0,0,0,0,1,Not_Canceled
INN29626,2,0,0,1,Meal_Plan_1,0,Room_Type_1,25,2018,12,27,Offline,0,0,0,65,0,Not_Canceled
INN25827,2,0,0,3,Meal_Plan_1,0,Room_Type_1,55,2018,11,24,Online,0,0,0,93.6,3,Not_Canceled
INN14497,2,0,1,4,Meal_Plan_1,0,Room_Type_4,31,2017,10,19,Offline,0,0,0,84,0,Not_Canceled
INN17057,2,0,2,0,Meal_Plan_1,0,Room_Type_1,160,2018,8,7,Offline,0,0,0,72.25,1,Not_Canceled
INN27542,2,0,1,4,Meal_Plan_1,0,Room_Type_1,148,2017,12,30,Offline,0,0,0,67,0,Not_Canceled
INN16922,2,0,0,1,Not_Selected,0,Room_Type_1,0,2018,12,28,Online,0,0,0,88,0,Not_Canceled
INN17961,2,0,1,4,Meal_Plan_1,0,Room_Type_1,33,2018,2,15,Online,0,0,0,80.82,1,Not_Canceled
INN17638,2,0,2,5,Meal_Plan_1,0,Room_Type_1,37,2018,12,14,Online,0,0,0,88.39,1,Not_Canceled
INN05202,2,0,0,1,Not_Selected,0,Room_Type_1,21,2018,9,29,Online,0,0,0,99.33,1,Not_Canceled
INN31598,0,2,2,3,Meal_Plan_1,0,Room_Type_2,109,2018,12,16,Online,0,0,0,77.86,2,Not_Canceled
INN26241,2,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2017,12,9,Complementary,1,0,3,0,1,Not_Canceled
INN13191,1,0,1,2,Meal_Plan_1,0,Room_Type_1,10,2018,11,28,Online,0,0,0,98.33,2,Not_Canceled
INN06290,1,0,1,2,Meal_Plan_1,0,Room_Type_1,85,2018,10,17,Online,0,0,0,113.4,2,Not_Canceled
INN24418,2,0,0,4,Meal_Plan_2,0,Room_Type_1,63,2018,11,23,Offline,0,0,0,105,0,Not_Canceled
INN12104,2,0,2,1,Meal_Plan_1,0,Room_Type_2,320,2018,8,20,Online,0,0,0,94.95,1,Not_Canceled
INN19075,2,0,0,3,Meal_Plan_1,0,Room_Type_1,90,2018,4,21,Offline,0,0,0,78.63,0,Not_Canceled
INN17788,2,0,2,2,Meal_Plan_1,0,Room_Type_1,72,2018,5,13,Online,0,0,0,119.85,1,Not_Canceled
INN08202,2,0,0,4,Meal_Plan_1,0,Room_Type_1,83,2018,4,5,Online,0,0,0,84.58,1,Not_Canceled
INN30544,1,0,0,1,Meal_Plan_1,0,Room_Type_1,5,2017,12,2,Corporate,1,0,2,74,0,Not_Canceled
INN20580,1,0,0,2,Meal_Plan_1,0,Room_Type_1,119,2018,4,15,Online,0,0,0,90.9,0,Not_Canceled
INN08007,2,0,0,3,Meal_Plan_1,1,Room_Type_4,94,2018,3,9,Online,0,0,0,96.3,0,Not_Canceled
INN24006,2,0,1,2,Not_Selected,0,Room_Type_1,53,2018,12,16,Online,0,0,0,79.2,1,Not_Canceled
INN25657,2,0,0,3,Meal_Plan_1,1,Room_Type_1,37,2018,3,24,Online,0,0,0,126.6,1,Not_Canceled
INN12286,2,0,0,2,Meal_Plan_1,0,Room_Type_1,130,2018,5,6,Online,0,0,0,114.3,1,Not_Canceled
INN18459,2,0,1,3,Meal_Plan_1,0,Room_Type_4,77,2018,9,19,Online,0,0,0,149.4,2,Not_Canceled
INN12480,2,1,0,5,Meal_Plan_2,0,Room_Type_4,59,2018,12,13,Online,0,0,0,129.2,2,Not_Canceled
INN07187,1,0,2,2,Not_Selected,0,Room_Type_1,45,2018,2,6,Online,0,0,0,46.9,1,Not_Canceled
INN11428,2,0,1,2,Meal_Plan_1,0,Room_Type_1,89,2018,5,9,Offline,0,0,0,75,1,Not_Canceled
INN06103,2,0,1,3,Meal_Plan_1,0,Room_Type_2,101,2018,4,14,Online,0,0,0,77.78,1,Not_Canceled
INN27923,2,1,1,0,Meal_Plan_1,0,Room_Type_1,12,2018,5,2,Online,0,0,0,141,2,Not_Canceled
INN35323,1,0,0,1,Not_Selected,0,Room_Type_1,0,2018,4,13,Online,0,0,0,89,0,Not_Canceled
INN32851,1,0,1,1,Meal_Plan_1,1,Room_Type_1,64,2018,12,17,Corporate,1,0,5,67,0,Not_Canceled
INN15133,2,0,0,3,Meal_Plan_1,0,Room_Type_1,71,2018,5,10,Offline,0,0,0,90,0,Not_Canceled
INN01645,2,0,1,0,Not_Selected,0,Room_Type_1,207,2018,8,8,Offline,0,0,0,63.75,0,Not_Canceled
INN20781,2,0,0,2,Meal_Plan_1,0,Room_Type_1,27,2017,9,30,Offline,0,0,0,108,0,Not_Canceled
INN05978,2,0,0,3,Meal_Plan_1,0,Room_Type_4,18,2018,6,16,Online,0,0,0,166,2,Not_Canceled
INN07540,1,0,0,2,Meal_Plan_2,0,Room_Type_1,74,2017,9,18,Offline,0,0,0,80,0,Not_Canceled
INN29650,2,0,1,3,Meal_Plan_1,0,Room_Type_1,92,2018,9,26,Offline,0,0,0,102.68,0,Not_Canceled
INN19194,2,0,2,2,Not_Selected,0,Room_Type_1,59,2018,7,3,Online,0,0,0,78.35,1,Not_Canceled
INN25968,1,0,0,1,Meal_Plan_1,0,Room_Type_1,15,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN14991,2,0,0,2,Meal_Plan_1,0,Room_Type_1,322,2018,12,9,Offline,0,0,0,52,0,Not_Canceled
INN17989,2,2,1,1,Not_Selected,1,Room_Type_6,5,2017,8,15,Online,0,0,0,153,1,Not_Canceled
INN34025,2,0,0,2,Not_Selected,0,Room_Type_1,4,2017,9,2,Online,0,0,0,73.92,1,Not_Canceled
INN09622,2,2,2,2,Meal_Plan_1,0,Room_Type_6,21,2018,11,19,Online,0,0,0,147.9,2,Not_Canceled
INN15845,2,0,1,3,Meal_Plan_2,0,Room_Type_1,282,2018,12,29,Online,0,0,0,115.6,0,Not_Canceled
INN05567,2,0,2,1,Meal_Plan_1,0,Room_Type_1,27,2018,10,9,Offline,0,0,0,85.5,0,Not_Canceled
INN34032,1,0,0,2,Meal_Plan_1,0,Room_Type_2,0,2018,3,16,Offline,0,0,0,31,0,Not_Canceled
INN12437,2,0,2,5,Meal_Plan_1,0,Room_Type_4,9,2018,7,14,Online,0,0,0,160.29,1,Not_Canceled
INN05563,1,0,0,3,Meal_Plan_1,0,Room_Type_1,76,2018,5,17,Online,0,0,0,126.9,0,Not_Canceled
INN01312,2,0,1,2,Meal_Plan_1,0,Room_Type_1,73,2018,3,21,Offline,0,0,0,38.67,0,Not_Canceled
INN32159,2,0,1,1,Meal_Plan_1,0,Room_Type_1,159,2018,4,9,Offline,0,0,0,70,1,Not_Canceled
INN26003,2,0,1,3,Meal_Plan_1,0,Room_Type_1,90,2018,4,4,Online,0,0,0,82.45,1,Not_Canceled
INN23347,2,0,0,4,Meal_Plan_1,0,Room_Type_1,56,2018,3,29,Online,0,0,0,85.85,1,Not_Canceled
INN16839,2,0,2,2,Meal_Plan_1,1,Room_Type_4,56,2018,3,20,Online,0,0,0,119.75,1,Not_Canceled
INN02177,2,0,1,1,Meal_Plan_1,0,Room_Type_1,6,2018,4,4,Online,0,0,0,61,1,Not_Canceled
INN29668,2,0,2,3,Meal_Plan_1,0,Room_Type_1,28,2017,9,3,Online,0,0,0,96.6,2,Not_Canceled
INN31151,1,0,0,2,Meal_Plan_1,0,Room_Type_1,2,2017,12,17,Corporate,1,0,5,65,0,Not_Canceled
INN18654,2,0,0,2,Meal_Plan_1,0,Room_Type_1,48,2018,9,14,Offline,0,0,0,130,0,Not_Canceled
INN25942,3,0,2,1,Meal_Plan_1,0,Room_Type_1,150,2018,7,31,Online,0,0,0,140.7,1,Not_Canceled
INN29186,2,0,1,1,Meal_Plan_1,0,Room_Type_1,16,2018,10,8,Offline,0,0,0,85,1,Not_Canceled
INN28263,2,0,0,2,Meal_Plan_1,0,Room_Type_4,76,2018,6,28,Online,0,0,0,131.4,1,Not_Canceled
INN04736,2,0,0,5,Meal_Plan_1,0,Room_Type_1,129,2018,8,9,Online,0,0,0,83.61,2,Not_Canceled
INN33033,2,0,1,1,Meal_Plan_1,0,Room_Type_1,22,2018,9,26,Online,0,0,0,148,1,Not_Canceled
INN35318,2,0,0,2,Meal_Plan_1,0,Room_Type_1,5,2018,5,24,Corporate,0,0,0,110,1,Not_Canceled
INN15465,1,0,1,4,Meal_Plan_1,0,Room_Type_1,179,2018,7,4,Online,0,0,0,66.76,1,Not_Canceled
INN24587,1,0,0,1,Meal_Plan_1,0,Room_Type_1,4,2018,12,16,Offline,0,0,0,70,0,Not_Canceled
INN13513,2,0,2,3,Meal_Plan_1,0,Room_Type_1,11,2018,5,29,Online,0,0,0,111.35,1,Not_Canceled
INN03262,2,0,2,4,Meal_Plan_1,0,Room_Type_4,93,2018,5,19,Online,0,0,0,132.6,1,Not_Canceled
INN11632,2,2,2,1,Meal_Plan_1,0,Room_Type_6,70,2018,4,16,Online,0,0,0,174.3,2,Not_Canceled
INN00687,2,0,1,2,Meal_Plan_1,0,Room_Type_7,40,2018,5,13,Online,0,0,0,203.73,2,Not_Canceled
INN26166,2,1,2,5,Meal_Plan_1,0,Room_Type_1,260,2018,10,22,Online,0,0,0,108.68,3,Not_Canceled
INN19809,2,0,0,2,Meal_Plan_1,1,Room_Type_1,10,2018,4,22,Online,0,0,0,140,1,Not_Canceled
INN11481,2,0,1,1,Meal_Plan_1,0,Room_Type_1,67,2018,7,23,Offline,0,0,0,72.25,0,Not_Canceled
INN25319,2,1,1,2,Meal_Plan_1,0,Room_Type_1,35,2018,3,25,Offline,0,0,0,76.05,1,Not_Canceled
INN20475,2,0,0,4,Meal_Plan_1,0,Room_Type_1,115,2018,4,26,Online,0,0,0,70.03,2,Not_Canceled
INN04125,2,0,0,1,Meal_Plan_1,0,Room_Type_1,289,2017,10,17,Offline,0,0,0,67,0,Not_Canceled
INN29018,2,0,2,2,Meal_Plan_1,0,Room_Type_1,134,2017,12,4,Offline,0,0,0,65,0,Not_Canceled
INN08303,2,0,0,4,Meal_Plan_1,0,Room_Type_4,101,2018,5,25,Online,0,0,0,132.6,0,Not_Canceled
INN05244,2,0,1,3,Meal_Plan_2,0,Room_Type_4,21,2018,3,14,Offline,0,0,0,108.2,0,Not_Canceled
INN31285,2,0,0,1,Not_Selected,0,Room_Type_1,10,2018,10,26,Online,0,0,0,120,2,Not_Canceled
